x,y,TOTAL_RAIN,TOTAL_SNOW,PROVINCE_CODE,CLIMATE_IDENTIFIER,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,ID,TOTAL_PRECIPITATION,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,LOCAL_DAY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,LOCAL_YEAR,STATION_NAME,LOCAL_DATE,MEAN_TEMPERATURE,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS_FLAG
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,1.6,,8206500.2010.9.6,0,0,E,0,19.3,,M,,6,13.5,,32,,M,,2010,YARMOUTH A,2010-09-06 00:00:00,16.4,25,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,0.5,,8206500.2010.9.7,0,0,E,0,20.2,T,M,,7,14.8,,32,,M,T,2010,YARMOUTH A,2010-09-07 00:00:00,17.5,21,E,,
-66.0886111111111,43.83083333333333,0.2,0,NS,8206500,,,,9,0.6,,8206500.2010.9.8,0.2,0,E,0,20.4,,M,,8,14.3,,41,,M,,2010,YARMOUTH A,2010-09-08 00:00:00,17.4,18,E,,
-66.0886111111111,43.83083333333333,0.2,0,NS,8206500,,,,9,2.4,,8206500.2010.9.9,0.2,0,,0,19,,M,,9,12.2,,0,,M,,2010,YARMOUTH A,2010-09-09 00:00:00,15.6,0,,,
-66.0886111111111,43.83083333333333,1,0,NS,8206500,,,,9,4.1,,8206500.2010.9.10,1,0,,0,15.4,,M,,10,12.4,,0,,M,,2010,YARMOUTH A,2010-09-10 00:00:00,13.9,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,5.5,,8206500.2010.9.11,0,0,E,0,17.2,T,M,,11,7.7,,37,,M,T,2010,YARMOUTH A,2010-09-11 00:00:00,12.5,36,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,6.4,,8206500.2010.9.12,0,0,E,0,17.1,,M,,12,6,,35,,M,,2010,YARMOUTH A,2010-09-12 00:00:00,11.6,5,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,4.9,,8206500.2010.9.13,0,0,,0,16.9,T,M,,13,9.3,,0,,M,T,2010,YARMOUTH A,2010-09-13 00:00:00,13.1,0,,,
-66.0886111111111,43.83083333333333,0.2,0,NS,8206500,,,,9,4.7,,8206500.2010.9.14,0.2,0,,0,17,,M,,14,9.6,,0,,M,,2010,YARMOUTH A,2010-09-14 00:00:00,13.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,4.3,,8206500.2010.9.15,0,0,E,0,16.4,,M,,15,10.9,,39,,M,,2010,YARMOUTH A,2010-09-15 00:00:00,13.7,31,E,,
-66.0886111111111,43.83083333333333,2.2,0,NS,8206500,,,,9,5.1,,8206500.2010.9.16,2.2,0,E,0,15.8,,M,,16,10,,41,,M,,2010,YARMOUTH A,2010-09-16 00:00:00,12.9,27,E,,
-66.0886111111111,43.83083333333333,20.2,0,NS,8206500,,,,9,5.5,,8206500.2010.9.17,20.2,0,E,0,16.9,,M,,17,8,,41,,M,,2010,YARMOUTH A,2010-09-17 00:00:00,12.5,16,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,5.5,,8206500.2010.9.18,0,0,,0,18.3,,M,,18,6.7,,0,,M,,2010,YARMOUTH A,2010-09-18 00:00:00,12.5,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,4.9,,8206500.2010.9.19,0,0,,0,18.4,,M,,19,7.7,,0,,M,,2010,YARMOUTH A,2010-09-19 00:00:00,13.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,3.9,,8206500.2010.9.20,0,0,E,0,18.8,,M,,20,9.3,,44,,M,,2010,YARMOUTH A,2010-09-20 00:00:00,14.1,34,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,6,,8206500.2010.9.21,0,0,E,0,14.6,,M,,21,9.4,,50,,M,,2010,YARMOUTH A,2010-09-21 00:00:00,12,33,E,,
-66.0886111111111,43.83083333333333,0.6,0,NS,8206500,,,,9,2,,8206500.2010.9.22,0.6,0,E,0,18.2,,M,,22,13.7,,44,,M,,2010,YARMOUTH A,2010-09-22 00:00:00,16,22,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,5.4,,8206500.2010.9.23,0,0,,0,16.8,,M,,23,8.4,,0,,M,,2010,YARMOUTH A,2010-09-23 00:00:00,12.6,0,,,
-66.0886111111111,43.83083333333333,0.4,0,NS,8206500,,,,9,4.7,,8206500.2010.9.24,0.4,0,E,0,15.7,,M,,24,10.9,,33,,M,,2010,YARMOUTH A,2010-09-24 00:00:00,13.3,18,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,1.3,,8206500.2010.9.25,0,0,,0,19.3,,M,,25,14,,0,,M,,2010,YARMOUTH A,2010-09-25 00:00:00,16.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,3.8,,8206500.2010.9.26,0,0,,0,17.8,,M,,26,10.6,,0,,M,,2010,YARMOUTH A,2010-09-26 00:00:00,14.2,0,,,
-66.0886111111111,43.83083333333333,4.8,0,NS,8206500,,,,9,4.3,,8206500.2010.9.27,4.8,0,E,0,16.7,,M,,27,10.7,,35,,M,,2010,YARMOUTH A,2010-09-27 00:00:00,13.7,11,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,0,,8206500.2010.9.28,0,0,E,1.5,22.6,T,M,,28,16.4,,57,,M,T,2010,YARMOUTH A,2010-09-28 00:00:00,19.5,17,E,,
-66.0886111111111,43.83083333333333,1.2,0,NS,8206500,,,,9,0,,8206500.2010.9.29,1.2,0,E,0,20,,M,,29,15.9,,44,,M,,2010,YARMOUTH A,2010-09-29 00:00:00,18,19,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,0,,8206500.2010.9.30,0,0,E,0.8,21.2,T,M,,30,16.4,,44,,M,T,2010,YARMOUTH A,2010-09-30 00:00:00,18.8,18,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,0,,8206500.2010.10.1,0,0,E,2.1,22.6,,M,,1,17.6,,56,,M,,2010,YARMOUTH A,2010-10-01 00:00:00,20.1,18,E,,
-66.0886111111111,43.83083333333333,12,0,NS,8206500,,,,10,4.6,,8206500.2010.10.2,12,0,E,0,20,,M,,2,6.7,,65,,M,,2010,YARMOUTH A,2010-10-02 00:00:00,13.4,22,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,7.3,,8206500.2010.10.3,0,0,,0,16.6,,M,,3,4.8,,0,,M,,2010,YARMOUTH A,2010-10-03 00:00:00,10.7,0,,,
-66.0886111111111,43.83083333333333,0.6,0,NS,8206500,,,,10,3.2,,8206500.2010.10.4,0.6,0,E,0,19,,M,,4,10.5,,35,,M,,2010,YARMOUTH A,2010-10-04 00:00:00,14.8,6,E,,
-66.0886111111111,43.83083333333333,0.4,0,NS,8206500,,,,10,3.3,,8206500.2010.10.5,0.4,0,,0,18.3,,M,,5,11.1,,0,,M,,2010,YARMOUTH A,2010-10-05 00:00:00,14.7,0,,,
-66.0886111111111,43.83083333333333,19.8,0,NS,8206500,,,,10,4.1,,8206500.2010.10.6,19.8,0,E,0,17,,M,,6,10.8,,57,,M,,2010,YARMOUTH A,2010-10-06 00:00:00,13.9,9,E,,
-66.0886111111111,43.83083333333333,14.2,0,NS,8206500,,,,10,4.1,,8206500.2010.10.7,14.2,0,E,0,16.3,,M,,7,11.4,,50,,M,,2010,YARMOUTH A,2010-10-07 00:00:00,13.9,30,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,4.8,,8206500.2010.10.8,0,0,E,0,15.4,,M,,8,10.9,,52,,M,,2010,YARMOUTH A,2010-10-08 00:00:00,13.2,27,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,8.2,,8206500.2010.10.9,0,0,E,0,11.8,,M,,9,7.7,,57,,M,,2010,YARMOUTH A,2010-10-09 00:00:00,9.8,32,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,8.2,,8206500.2010.10.10,0,0,E,0,12.2,T,M,,10,7.3,,48,,M,T,2010,YARMOUTH A,2010-10-10 00:00:00,9.8,28,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,8.8,,8206500.2010.10.11,0,0,E,0,13.4,,M,,11,5,,37,,M,,2010,YARMOUTH A,2010-10-11 00:00:00,9.2,29,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,10.1,,8206500.2010.10.12,0,0,,0,12.1,,M,,12,3.7,,0,,M,,2010,YARMOUTH A,2010-10-12 00:00:00,7.9,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,10.1,,8206500.2010.10.13,0,0,E,0,12.3,,M,,13,3.4,,41,,M,,2010,YARMOUTH A,2010-10-13 00:00:00,7.9,32,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,9.6,,8206500.2010.10.14,0,0,,0,14.6,T,M,,14,2.2,,0,,M,T,2010,YARMOUTH A,2010-10-14 00:00:00,8.4,0,,,
-66.0886111111111,43.83083333333333,28,0,NS,8206500,,,,10,5.9,,8206500.2010.10.15,28,0,E,0,14.5,,M,,15,9.7,,70,,M,,2010,YARMOUTH A,2010-10-15 00:00:00,12.1,10,E,,
-66.0886111111111,43.83083333333333,16,0,NS,8206500,,,,10,6.9,,8206500.2010.10.16,16,0,E,0,12.7,,M,,16,9.4,,43,,M,,2010,YARMOUTH A,2010-10-16 00:00:00,11.1,32,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,7.9,,8206500.2010.10.17,0,0,E,0,12.1,T,M,,17,8,,52,,M,T,2010,YARMOUTH A,2010-10-17 00:00:00,10.1,30,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,8.7,,8206500.2010.10.18,0,0,E,0,10.7,,M,,18,7.8,,61,,M,,2010,YARMOUTH A,2010-10-18 00:00:00,9.3,28,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,11,,8206500.2010.10.19,0,0,E,0,11.7,,M,,19,2.2,,32,,M,,2010,YARMOUTH A,2010-10-19 00:00:00,7,28,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,10.3,,8206500.2010.10.20,0,0,E,0,13.9,,M,,20,1.4,,35,,M,,2010,YARMOUTH A,2010-10-20 00:00:00,7.7,19,E,,
-66.0886111111111,43.83083333333333,2.4,0,NS,8206500,,,,10,8.2,,8206500.2010.10.21,2.4,0,E,0,13.5,,M,,21,6,,46,,M,,2010,YARMOUTH A,2010-10-21 00:00:00,9.8,28,E,,
-66.0886111111111,43.83083333333333,0.6,0,NS,8206500,,,,10,11,,8206500.2010.10.22,0.6,0,E,0,8.9,,M,,22,5.1,,65,,M,,2010,YARMOUTH A,2010-10-22 00:00:00,7,26,E,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,11.2,,8206500.2010.10.23,0,0,E,0,8.7,,M,,23,4.8,,61,,M,,2010,YARMOUTH A,2010-10-23 00:00:00,6.8,30,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,11.5,,8206500.2010.10.24,0,0,E,0,9.1,,M,,24,3.9,,39,,M,,2010,YARMOUTH A,2010-10-24 00:00:00,6.5,32,E,,
-66.0886111111111,43.83083333333333,1.8,0,NS,8206500,,,,10,8.1,,8206500.2010.10.25,1.8,0,,0,14.1,,M,,25,5.7,,0,,M,,2010,YARMOUTH A,2010-10-25 00:00:00,9.9,0,,,
-66.0886111111111,43.83083333333333,10,0,NS,8206500,,,,10,4.3,,8206500.2010.10.26,10,0,E,0,15.5,,M,,26,11.8,,44,,M,,2010,YARMOUTH A,2010-10-26 00:00:00,13.7,25,E,,
-66.0886111111111,43.83083333333333,17.2,0,NS,8206500,,,,10,3.7,,8206500.2010.10.27,17.2,0,E,0,16.7,,M,,27,11.9,,57,,M,,2010,YARMOUTH A,2010-10-27 00:00:00,14.3,19,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,6.2,,8206500.2010.10.28,0,0,,0,14.9,T,M,,28,8.7,,0,,M,T,2010,YARMOUTH A,2010-10-28 00:00:00,11.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,10,9,,8206500.2010.10.29,0,0,E,0,11.3,T,M,,29,6.6,,41,,M,T,2010,YARMOUTH A,2010-10-29 00:00:00,9,31,E,,
-66.0886111111111,43.83083333333333,2,0,NS,8206500,,,,10,11.1,,8206500.2010.10.30,2,0,E,0,8.6,,M,,30,5.1,,70,,M,,2010,YARMOUTH A,2010-10-30 00:00:00,6.9,29,E,,
-66.0886111111111,43.83083333333333,6.8,0,NS,8206500,,,,10,11.4,,8206500.2010.10.31,6.8,0,E,0,10.9,,M,,31,2.3,,39,,M,,2010,YARMOUTH A,2010-10-31 00:00:00,6.6,33,E,,
-66.0886111111111,43.83083333333333,3.6,0.2,NS,8206500,,,,11,13.9,,8206500.2010.11.1,3.8,0,E,0,7,,M,,1,1.1,,44,,M,,2010,YARMOUTH A,2010-11-01 00:00:00,4.1,34,E,,
-66.0886111111111,43.83083333333333,1,1.6,NS,8206500,,,,11,16,,8206500.2010.11.2,2.6,0,,0,3.6,,M,,2,0.4,T,0,,M,,2010,YARMOUTH A,2010-11-02 00:00:00,2,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,15,,8206500.2010.11.3,0,0,,0,5.6,,M,,3,0.4,,0,,M,,2010,YARMOUTH A,2010-11-03 00:00:00,3,0,,,
-66.0886111111111,43.83083333333333,20.4,0,NS,8206500,,,,11,8.1,,8206500.2010.11.4,20.4,0,E,0,15.5,,M,,4,4.3,,70,,M,,2010,YARMOUTH A,2010-11-04 00:00:00,9.9,14,E,,
-66.0886111111111,43.83083333333333,109.6,0,NS,8206500,,,,11,4,,8206500.2010.11.5,109.6,0,E,0,17.1,,M,,5,10.8,,72,,M,,2010,YARMOUTH A,2010-11-05 00:00:00,14,16,E,,
-66.0886111111111,43.83083333333333,40.8,0,NS,8206500,,,,11,8.5,,8206500.2010.11.6,40.8,0,E,0,10.9,,M,,6,8.1,,39,,M,,2010,YARMOUTH A,2010-11-06 00:00:00,9.5,2,E,,
-66.0886111111111,43.83083333333333,35.2,0,NS,8206500,,,,11,6.4,,8206500.2010.11.7,35.2,0,E,0,15.3,,M,,7,7.8,,46,,M,,2010,YARMOUTH A,2010-11-07 00:00:00,11.6,11,E,,
-66.0886111111111,43.83083333333333,9.4,0,NS,8206500,,,,11,6.4,,8206500.2010.11.8,9.4,0,E,0,15.4,,M,,8,7.8,,54,,M,,2010,YARMOUTH A,2010-11-08 00:00:00,11.6,11,E,,
-66.0886111111111,43.83083333333333,3.4,0,NS,8206500,,,,11,7.8,,8206500.2010.11.9,3.4,0,E,0,13.5,,M,,9,6.8,,48,,M,,2010,YARMOUTH A,2010-11-09 00:00:00,10.2,4,E,,
-66.0886111111111,43.83083333333333,0.4,0,NS,8206500,,,,11,12.3,,8206500.2010.11.10,0.4,0,E,0,7.7,,M,,10,3.6,,74,,M,,2010,YARMOUTH A,2010-11-10 00:00:00,5.7,2,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,11.5,,8206500.2010.11.11,0,0,E,0,10.8,,M,,11,2.2,,48,,M,,2010,YARMOUTH A,2010-11-11 00:00:00,6.5,2,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,9,,8206500.2010.11.12,0,0,E,0,15.8,,M,,12,2.1,,32,,M,,2010,YARMOUTH A,2010-11-12 00:00:00,9,2,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,7.1,,8206500.2010.11.13,0,0,,0,18.2,,M,,13,3.6,,0,,M,,2010,YARMOUTH A,2010-11-13 00:00:00,10.9,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,11.7,,8206500.2010.11.14,0,0,,0,11.8,,M,,14,0.8,,0,,M,,2010,YARMOUTH A,2010-11-14 00:00:00,6.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,12.4,,8206500.2010.11.15,0,0,,0,10.7,,M,,15,0.4,,0,,M,,2010,YARMOUTH A,2010-11-15 00:00:00,5.6,0,,,
-66.0886111111111,43.83083333333333,5.8,0,NS,8206500,,,,11,9.1,,8206500.2010.11.16,5.8,0,,0,11.7,,M,,16,6,,0,,M,,2010,YARMOUTH A,2010-11-16 00:00:00,8.9,0,,,
-66.0886111111111,43.83083333333333,11.6,0,NS,8206500,,,,11,6.1,,8206500.2010.11.17,11.6,0,E,0,14.5,,M,,17,9.2,,54,,M,,2010,YARMOUTH A,2010-11-17 00:00:00,11.9,24,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,10.8,,8206500.2010.11.18,0,0,E,0,10.4,T,M,,18,4,,63,,M,T,2010,YARMOUTH A,2010-11-18 00:00:00,7.2,20,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,15.8,,8206500.2010.11.19,0,0,E,0,5.1,T,M,,19,-0.7,,46,,M,,2010,YARMOUTH A,2010-11-19 00:00:00,2.2,31,E,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,16.1,,8206500.2010.11.20,0,0,E,0,8.4,,M,,20,-4.7,,76,,M,T,2010,YARMOUTH A,2010-11-20 00:00:00,1.9,30,E,,
-66.0886111111111,43.83083333333333,0,0.2,NS,8206500,,,,11,19,,8206500.2010.11.21,0.2,0,E,0,2.7,,M,,21,-4.7,T,43,,M,,2010,YARMOUTH A,2010-11-21 00:00:00,-1,34,E,,
-66.0886111111111,43.83083333333333,7.2,0.4,NS,8206500,,,,11,18.5,,8206500.2010.11.22,7.6,0,,0,4.4,,M,,22,-5.4,,0,,M,,2010,YARMOUTH A,2010-11-22 00:00:00,-0.5,0,,,
-66.0886111111111,43.83083333333333,1.2,0,NS,8206500,,,,11,11.4,,8206500.2010.11.23,1.2,0,,0,9.8,,M,,23,3.3,,0,,M,,2010,YARMOUTH A,2010-11-23 00:00:00,6.6,0,,,
-66.0886111111111,43.83083333333333,1.2,0,NS,8206500,,,,11,12.8,,8206500.2010.11.24,1.2,0,E,0,9.3,,M,,24,1,,70,,M,,2010,YARMOUTH A,2010-11-24 00:00:00,5.2,31,E,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,16.2,,8206500.2010.11.25,0,0,E,0,2.8,T,M,,25,0.8,,48,,M,,2010,YARMOUTH A,2010-11-25 00:00:00,1.8,33,E,T,
-66.0886111111111,43.83083333333333,9.6,0,NS,8206500,,,,11,13.2,,8206500.2010.11.26,9.6,0,E,0,8.9,,M,,26,0.6,,44,,M,,2010,YARMOUTH A,2010-11-26 00:00:00,4.8,32,E,T,
-66.0886111111111,43.83083333333333,0.6,1.4,NS,8206500,,,,11,16.3,,8206500.2010.11.27,2,0,E,0,5.9,,M,,27,-2.5,,52,,M,,2010,YARMOUTH A,2010-11-27 00:00:00,1.7,27,E,,
-66.0886111111111,43.83083333333333,0,0.2,NS,8206500,,,,11,15.7,,8206500.2010.11.28,0.2,0,E,0,3.5,,M,,28,1,T,37,,M,,2010,YARMOUTH A,2010-11-28 00:00:00,2.3,32,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,17.2,,8206500.2010.11.29,0,0,,0,3.3,,M,,29,-1.7,,0,,M,,2010,YARMOUTH A,2010-11-29 00:00:00,0.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,11,16.6,,8206500.2010.11.30,0,0,,0,5.9,,M,,30,-3.2,,0,,M,,2010,YARMOUTH A,2010-11-30 00:00:00,1.4,0,,,
-66.0886111111111,43.83083333333333,0.2,0,NS,8206500,,,,12,14.6,,8206500.2010.12.1,0.2,0,E,0,10.4,,M,,1,-3.6,,41,,M,,2010,YARMOUTH A,2010-12-01 00:00:00,3.4,13,E,,
-66.0886111111111,43.83083333333333,24,0,NS,8206500,,,,12,10,,8206500.2010.12.2,24,0,E,0,9.5,,M,,2,6.5,,43,,M,,2010,YARMOUTH A,2010-12-02 00:00:00,8,14,E,,
-66.0886111111111,43.83083333333333,8.4,0,NS,8206500,,,,12,10.1,,8206500.2010.12.3,8.4,0,,0,9.5,,M,,3,6.2,,0,,M,,2010,YARMOUTH A,2010-12-03 00:00:00,7.9,0,,,
-66.0886111111111,43.83083333333333,1.2,0,NS,8206500,,,,12,12.2,,8206500.2010.12.4,1.2,0,E,0,6.7,,M,,4,4.9,,37,,M,,2010,YARMOUTH A,2010-12-04 00:00:00,5.8,16,E,,
-66.0886111111111,43.83083333333333,7.2,0.8,NS,8206500,,,,12,15,,8206500.2010.12.5,8,0,E,0,5.7,,M,,5,0.3,,41,,M,,2010,YARMOUTH A,2010-12-05 00:00:00,3,33,E,,
-66.0886111111111,43.83083333333333,1.4,24,NS,8206500,,,,12,16.8,,8206500.2010.12.6,25.4,14,E,0,2.6,,M,,6,-0.2,,72,,M,,2010,YARMOUTH A,2010-12-06 00:00:00,1.2,24,E,,
-66.0886111111111,43.83083333333333,0,1.8,NS,8206500,,,,12,16.4,,8206500.2010.12.7,1.8,10,E,0,2.6,,M,,7,0.6,,39,,M,,2010,YARMOUTH A,2010-12-07 00:00:00,1.6,21,E,,
-66.0886111111111,43.83083333333333,0,1.8,NS,8206500,,,,12,18.1,,8206500.2010.12.8,1.8,7,E,0,1.5,,M,,8,-1.7,,39,,M,,2010,YARMOUTH A,2010-12-08 00:00:00,-0.1,28,E,,
-66.0886111111111,43.83083333333333,0,0.2,NS,8206500,,,,12,21.3,,8206500.2010.12.9,0.2,8,E,0,-1.5,,M,,9,-5,,41,,M,,2010,YARMOUTH A,2010-12-09 00:00:00,-3.3,31,E,,
-66.0886111111111,43.83083333333333,0,1,NS,8206500,,,,12,23.4,,8206500.2010.12.10,1,9,,0,-3.6,,M,,10,-7.2,,0,,M,,2010,YARMOUTH A,2010-12-10 00:00:00,-5.4,0,,,
-66.0886111111111,43.83083333333333,1,2,NS,8206500,,,,12,18.2,,8206500.2010.12.11,3,9,,0,5.5,,M,,11,-5.9,,0,,M,,2010,YARMOUTH A,2010-12-11 00:00:00,-0.2,0,,,
-66.0886111111111,43.83083333333333,1.4,0,NS,8206500,,,,12,14.8,,8206500.2010.12.12,1.4,4,E,0,10.9,,M,,12,-4.5,,59,,M,,2010,YARMOUTH A,2010-12-12 00:00:00,3.2,12,E,,
-66.0886111111111,43.83083333333333,24,0,NS,8206500,,,,12,5.6,,8206500.2010.12.13,24,0,E,0,16.5,,M,,13,8.3,,80,,M,,2010,YARMOUTH A,2010-12-13 00:00:00,12.4,13,E,,
-66.0886111111111,43.83083333333333,6,0,NS,8206500,,,,12,12.4,,8206500.2010.12.14,6,0,E,0,9.1,,M,,14,2.1,,39,,M,,2010,YARMOUTH A,2010-12-14 00:00:00,5.6,32,E,,
-66.0886111111111,43.83083333333333,1.2,8.4,NS,8206500,,,,12,17.8,,8206500.2010.12.15,9.6,0,,0,3.6,,M,,15,-3.2,,0,,M,,2010,YARMOUTH A,2010-12-15 00:00:00,0.2,0,,,
-66.0886111111111,43.83083333333333,0,9.4,NS,8206500,,,,12,21.5,,8206500.2010.12.16,6,9,E,0,-0.3,,M,,16,-6.7,,37,,M,,2010,YARMOUTH A,2010-12-16 00:00:00,-3.5,31,E,,
-66.0886111111111,43.83083333333333,0,1,NS,8206500,,,,12,20.3,,8206500.2010.12.17,1,15,,0,0.4,,M,,17,-5,,0,,M,,2010,YARMOUTH A,2010-12-17 00:00:00,-2.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,12,20.8,,8206500.2010.12.18,0,8,,0,0.1,T,M,,18,-5.6,,0,,M,,2010,YARMOUTH A,2010-12-18 00:00:00,-2.8,0,,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,12,20.7,,8206500.2010.12.19,0,6,,0,0.8,,M,,19,-6.1,,0,,M,,2010,YARMOUTH A,2010-12-19 00:00:00,-2.7,0,,,
-66.0886111111111,43.83083333333333,0,0.4,NS,8206500,,,,12,17.7,,8206500.2010.12.20,0.4,4,E,0,3.7,,M,,20,-3.2,,50,,M,T,2010,YARMOUTH A,2010-12-20 00:00:00,0.3,1,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,12,13.9,,8206500.2010.12.21,0,0,E,0,5.1,T,M,,21,3,T,59,,M,T,2010,YARMOUTH A,2010-12-21 00:00:00,4.1,35,E,,
-66.0886111111111,43.83083333333333,6,0.2,NS,8206500,,,,12,15.2,,8206500.2010.12.22,6.2,0,E,0,3.7,,M,,22,1.9,,50,,M,,2010,YARMOUTH A,2010-12-22 00:00:00,2.8,35,E,,
-66.0886111111111,43.83083333333333,3.6,0,NS,8206500,,,,12,14.9,,8206500.2010.12.23,3.6,0,E,0,4.1,,M,,23,2,,63,,M,,2010,YARMOUTH A,2010-12-23 00:00:00,3.1,35,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,12,16.9,,8206500.2010.12.24,0,0,E,0,2.3,T,M,,24,-0.2,,52,,M,,2010,YARMOUTH A,2010-12-24 00:00:00,1.1,34,E,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,12,19.3,,8206500.2010.12.25,0,0,E,0,-0.1,,M,,25,-2.5,,41,,M,,2010,YARMOUTH A,2010-12-25 00:00:00,-1.3,34,E,,
-66.0886111111111,43.83083333333333,5,13.8,NS,8206500,,,,12,19.9,,8206500.2010.12.26,18.8,0,E,0,0.7,,M,,26,-4.5,,63,,M,,2010,YARMOUTH A,2010-12-26 00:00:00,-1.9,8,E,,
-66.0886111111111,43.83083333333333,8.8,2.4,NS,8206500,,,,12,15.8,,8206500.2010.12.27,11.2,8,E,0,6.3,,M,,27,-2,,74,,M,,2010,YARMOUTH A,2010-12-27 00:00:00,2.2,7,E,,
-66.0886111111111,43.83083333333333,0,3,NS,8206500,,,,12,21.8,,8206500.2010.12.28,3,5,E,0,-1.8,,M,,28,-5.8,,70,,M,,2010,YARMOUTH A,2010-12-28 00:00:00,-3.8,35,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,12,20.2,,8206500.2010.12.29,0,5,E,0,-0.6,T,M,,29,-3.8,,44,,M,,2010,YARMOUTH A,2010-12-29 00:00:00,-2.2,35,E,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,12,17.3,,8206500.2010.12.30,0,4,E,0,4.1,,M,,30,-2.7,,41,,M,,2010,YARMOUTH A,2010-12-30 00:00:00,0.7,34,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,12,15.7,,8206500.2010.12.31,0,3,,0,5.6,,M,,31,-1.1,,0,,M,,2010,YARMOUTH A,2010-12-31 00:00:00,2.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,1,12.3,,8206500.2011.1.1,0,1,,0,8.7,T,M,,1,2.7,,0,,M,T,2011,YARMOUTH A,2011-01-01 00:00:00,5.7,0,,,
