x,y,CLIMATE_IDENTIFIER,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,PROVINCE_CODE,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,LOCAL_DAY,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,LOCAL_YEAR,DIRECTION_MAX_GUST,ID,MAX_TEMPERATURE_FLAG,LOCAL_DATE,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,STATION_NAME,MAX_REL_HUMIDITY
-66.0886111111111,43.8308333333333,8206500,E,2.2,,12,NS,,,-2,8,0,M,,74,,,,27,15.8,M,11.2,2.4,,E,8.8,2010,7,8206500.2010.12.27,,2010-12-27 00:00:00,6.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-3.8,,12,NS,,,-5.8,5,0,M,,70,,,,28,21.8,M,3,3,,E,0,2010,35,8206500.2010.12.28,,2010-12-28 00:00:00,-1.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-2.2,,12,NS,,T,-3.8,5,0,M,T,44,,,,29,20.2,M,0,0,,E,0,2010,35,8206500.2010.12.29,,2010-12-29 00:00:00,-0.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,0.7,,12,NS,,,-2.7,4,0,M,,41,,,,30,17.3,M,0,0,,E,0,2010,34,8206500.2010.12.30,,2010-12-30 00:00:00,4.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,2.3,,12,NS,,,-1.1,3,0,M,,0,,,,31,15.7,M,0,0,,,0,2010,0,8206500.2010.12.31,,2010-12-31 00:00:00,5.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,5.7,,1,NS,,T,2.7,1,0,M,,0,,,,1,12.3,M,0,0,,,0,2011,0,8206500.2011.1.1,,2011-01-01 00:00:00,8.7,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,4.3,,1,NS,,,2.8,0,0,M,,0,T,,,2,13.7,M,2.8,0,,,2.8,2011,0,8206500.2011.1.2,,2011-01-02 00:00:00,5.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.2,,1,NS,,,-2,0,0,M,,63,,,,3,16.8,M,12.8,0,,E,12.8,2011,35,8206500.2011.1.3,,2011-01-03 00:00:00,4.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.5,,1,NS,,T,-2.1,0,0,M,T,54,,,,4,18.5,M,0,0,,E,0,2011,31,8206500.2011.1.4,,2011-01-04 00:00:00,1.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.4,,1,NS,,T,-1.5,0,0,M,T,44,,,,5,18.4,M,0,0,,E,0,2011,29,8206500.2011.1.5,,2011-01-05 00:00:00,0.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-4.9,,1,NS,,,-8.4,1,0,M,,0,,,,6,22.9,M,2.6,8,,,0,2011,0,8206500.2011.1.6,,2011-01-06 00:00:00,-1.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-4.2,,1,NS,,,-9.2,5,0,M,,0,,,,7,22.2,M,0.4,0.2,,,0.2,2011,0,8206500.2011.1.7,,2011-01-07 00:00:00,0.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,0.6,,1,NS,,,-1.4,2,0,M,,0,,,,8,17.4,M,2,1.2,,,0.8,2011,0,8206500.2011.1.8,,2011-01-08 00:00:00,2.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.6,,1,NS,,T,-1.8,0,0,M,T,67,T,,,9,18.6,M,0,0,,E,0,2011,32,8206500.2011.1.9,,2011-01-09 00:00:00,0.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,0.5,,1,NS,,T,-0.9,0,0,M,T,54,T,,,10,17.5,M,0,0,,E,0,2011,32,8206500.2011.1.10,,2011-01-10 00:00:00,1.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-1.1,,1,NS,,,-3.7,0,0,M,,0,T,,,11,19.1,M,0.2,0.2,,,0,2011,0,8206500.2011.1.11,,2011-01-11 00:00:00,1.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.4,,1,NS,,,-2,0,0,M,,67,T,,,12,18.4,M,15.8,15.4,,E,0,2011,9,8206500.2011.1.12,,2011-01-12 00:00:00,1.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,0.7,,1,NS,,,-1,11,0,M,,70,,,,13,17.3,M,0.6,0.6,,E,0,2011,35,8206500.2011.1.13,,2011-01-13 00:00:00,2.4,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-2.7,,1,NS,,T,-5.3,7,0,M,T,0,,,,14,20.7,M,0,0,,,0,2011,0,8206500.2011.1.14,,2011-01-14 00:00:00,0,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-2.5,,1,NS,,,-6.1,8,0,M,,50,,,,15,20.5,M,2,2,,E,0,2011,22,8206500.2011.1.15,,2011-01-15 00:00:00,1.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.7,,1,NS,,,-5.5,9,0,M,,44,,,,16,19.7,M,2.4,2.4,,E,0,2011,29,8206500.2011.1.16,,2011-01-16 00:00:00,2.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-7.9,,1,NS,,T,-10.5,8,0,M,T,0,,,,17,25.9,M,0,0,,,0,2011,0,8206500.2011.1.17,,2011-01-17 00:00:00,-5.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-2.6,,1,NS,,,-10.6,8,0,M,T,37,,,,18,20.6,M,16.6,0,,E,16.6,2011,9,8206500.2011.1.18,,2011-01-18 00:00:00,5.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.3,,1,NS,,,-0.5,0,0,M,,46,T,,,19,14.7,M,21.2,3,,E,18.2,2011,35,8206500.2011.1.19,,2011-01-19 00:00:00,7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-3.7,,1,NS,,,-6.9,6,0,M,,0,,,,20,21.7,M,3.2,3.2,,,0,2011,0,8206500.2011.1.20,,2011-01-20 00:00:00,-0.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.3,,1,NS,,,-6.4,6,0,M,,67,,,,21,18.3,M,9.4,7.8,,E,1.6,2011,28,8206500.2011.1.21,,2011-01-21 00:00:00,5.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-7,,1,NS,,,-10,8,0,M,,65,,,,22,25,M,0.2,0.2,,E,0,2011,29,8206500.2011.1.22,,2011-01-22 00:00:00,-4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-9.3,,1,NS,,,-13.6,6,0,M,,48,,,,23,27.3,M,0.6,0.6,,E,0,2011,36,8206500.2011.1.23,,2011-01-23 00:00:00,-4.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-12.2,,1,NS,,,-15,6,0,M,,52,,,,24,30.2,M,1.8,2.4,,E,0,2011,30,8206500.2011.1.24,,2011-01-24 00:00:00,-9.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-7.7,,1,NS,,,-11.5,6,0,M,,0,,,,25,25.7,M,1.4,1.2,,,0,2011,0,8206500.2011.1.25,,2011-01-25 00:00:00,-3.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-4.7,,1,NS,,,-8.3,7,0,M,,0,,,,26,22.7,M,0.4,0.4,,,0,2011,0,8206500.2011.1.26,,2011-01-26 00:00:00,-1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.1,,1,NS,,,-3.1,5,0,M,,65,,,,27,19.1,M,19.8,13.6,,E,4,2011,35,8206500.2011.1.27,,2011-01-27 00:00:00,1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-3.8,,1,NS,,T,-7,12,0,M,T,0,,,,28,21.8,M,0,0,,,0,2011,0,8206500.2011.1.28,,2011-01-28 00:00:00,-0.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-3.6,,1,NS,,,-7.5,10,0,M,,0,,,,29,21.6,M,0.2,0.2,,,0,2011,0,8206500.2011.1.29,,2011-01-29 00:00:00,0.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-2.8,,1,NS,,,-5,9,0,M,,50,,,,30,20.8,M,3.4,4.6,,E,0,2011,33,8206500.2011.1.30,,2011-01-30 00:00:00,-0.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-7.7,,1,NS,,T,-11.6,13,0,M,T,50,,,,31,25.7,M,0,0,,E,0,2011,33,8206500.2011.1.31,,2011-01-31 00:00:00,-3.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-9.1,,2,NS,,,-13.8,12,0,M,,0,,,,1,27.1,M,13,13.4,,,0,2011,0,8206500.2011.2.1,,2011-02-01 00:00:00,-4.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-6.7,,2,NS,,,-8.6,26,0,M,,50,,,,2,24.7,M,18.6,10.2,,E,0,2011,7,8206500.2011.2.2,,2011-02-02 00:00:00,-4.7,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-6.2,,2,NS,,,-9.5,29,0,M,,0,,,,3,24.2,M,3.2,3.2,,,0,2011,0,8206500.2011.2.3,,2011-02-03 00:00:00,-2.9,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-2.9,,2,NS,,T,-6.8,28,0,M,T,44,,,,4,20.9,M,0,0,,E,0,2011,24,8206500.2011.2.4,,2011-02-04 00:00:00,1.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-2.2,,2,NS,,,-6.9,23,0,M,,41,,,,5,20.2,M,9.2,0.2,,E,9,2011,11,8206500.2011.2.5,,2011-02-05 00:00:00,2.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.7,,2,NS,,,0.2,19,0,M,T,87,,,,6,14.3,M,15.4,0,,E,15.4,2011,28,8206500.2011.2.6,,2011-02-06 00:00:00,7.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,0.5,,2,NS,,,-2,11,0,M,,0,,,,7,17.5,M,0,0,,,0,2011,0,8206500.2011.2.7,,2011-02-07 00:00:00,2.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.8,,2,NS,,,-5.8,10,0,M,,74,,,,8,19.8,M,13.6,6.6,,E,3.8,2011,31,8206500.2011.2.8,,2011-02-08 00:00:00,2.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-4.2,,2,NS,,,-9,12,0,M,,70,,,,9,22.2,M,0.8,1,,E,0,2011,31,8206500.2011.2.9,,2011-02-09 00:00:00,0.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-3.2,,2,NS,,,-6.7,12,0,M,,44,,,,10,21.2,M,0.8,1.4,,E,0,2011,31,8206500.2011.2.10,,2011-02-10 00:00:00,0.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-5.5,,2,NS,,,-8.7,14,0,M,,59,,,,11,23.5,M,1.2,1.6,,E,0,2011,25,8206500.2011.2.11,,2011-02-11 00:00:00,-2.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-3.8,,2,NS,,,-9.4,15,0,M,,69,,,,12,21.8,M,0.4,0.4,,E,0,2011,30,8206500.2011.2.12,,2011-02-12 00:00:00,1.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.1,,2,NS,,,-5.2,13,0,M,T,50,,,,13,19.1,M,0.2,0,,E,0.2,2011,31,8206500.2011.2.13,,2011-02-13 00:00:00,3.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,2.9,,2,NS,,T,0.2,12,0,M,,37,,,,14,15.1,M,0,0,,E,0,2011,17,8206500.2011.2.14,,2011-02-14 00:00:00,5.6,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-2.9,,2,NS,,,-9.1,8,0,M,,70,,,,15,20.9,M,2.4,2.4,,E,0,2011,36,8206500.2011.2.15,,2011-02-15 00:00:00,3.4,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-3.7,,2,NS,,,-9.3,7,0,M,,63,,,,16,21.7,M,0,0,,E,0,2011,36,8206500.2011.2.16,,2011-02-16 00:00:00,2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,1.1,,2,NS,,,-2.6,7,0,M,,0,,,,17,16.9,M,0,0,,,0,2011,0,8206500.2011.2.17,,2011-02-17 00:00:00,4.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.4,,2,NS,,,-2.9,4,0,M,,44,,,,18,16.6,M,6.8,0,,E,6.8,2011,34,8206500.2011.2.18,,2011-02-18 00:00:00,5.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.1,,2,NS,,,-2.2,3,0,M,,63,,,,19,16.9,M,2,0.8,,E,1.2,2011,33,8206500.2011.2.19,,2011-02-19 00:00:00,4.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.4,,2,NS,,,-2.9,3,0,M,,61,,,,20,19.4,M,0.6,0.6,,E,0,2011,34,8206500.2011.2.20,,2011-02-20 00:00:00,0.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-6,,2,NS,,,-9.2,3,0,M,,48,,,,21,24,M,1.4,1.4,,E,0,2011,35,8206500.2011.2.21,,2011-02-21 00:00:00,-2.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-5.2,,2,NS,,T,-8.3,4,0,M,T,44,,,,22,23.2,M,0,0,,E,0,2011,35,8206500.2011.2.22,,2011-02-22 00:00:00,-2.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-5.8,,2,NS,,,-8.7,2,0,M,,52,,,,23,23.8,M,0,0,,E,0,2011,36,8206500.2011.2.23,,2011-02-23 00:00:00,-2.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-3.8,,2,NS,,,-9.8,1,0,M,,0,,,,24,21.8,M,0,0,,,0,2011,0,8206500.2011.2.24,,2011-02-24 00:00:00,2.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3,,2,NS,,,-2.2,0,0,M,,80,T,,,25,15,M,36.2,0.2,,E,36,2011,19,8206500.2011.2.25,,2011-02-25 00:00:00,8.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-3.9,,2,NS,,,-5.7,1,0,M,,82,,,,26,21.9,M,1.8,1.8,,E,0,2011,33,8206500.2011.2.26,,2011-02-26 00:00:00,-2.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-6.1,,2,NS,,,-8.3,1,0,M,,37,,,,27,24.1,M,2.6,2.6,,E,0,2011,5,8206500.2011.2.27,,2011-02-27 00:00:00,-3.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.1,,2,NS,,,-7.3,3,0,M,,61,,,,28,18.1,M,17.7,2,,E,15.7,2011,11,8206500.2011.2.28,,2011-02-28 00:00:00,7.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-2,,3,NS,,,-6.3,0,0,M,,59,T,,,1,20,M,0,0,,E,0,2011,33,8206500.2011.3.1,,2011-03-01 00:00:00,2.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.5,,3,NS,,,-6.6,0,0,M,,57,T,,,2,19.5,M,2.4,1.2,,E,1.2,2011,24,8206500.2011.3.2,,2011-03-02 00:00:00,3.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-7.5,,3,NS,,,-10.2,0,0,M,,52,T,,,3,25.5,M,0.2,0.2,,E,0,2011,32,8206500.2011.3.3,,2011-03-03 00:00:00,-4.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-7.1,,3,NS,,,-10.9,0,0,M,,0,T,,,4,25.1,M,0,0,,,0,2011,0,8206500.2011.3.4,,2011-03-04 00:00:00,-3.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.3,,3,NS,,,-4.8,0,0,M,,41,T,,,5,18.3,M,0,0,,E,0,2011,15,8206500.2011.3.5,,2011-03-05 00:00:00,4.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.3,,3,NS,,T,4.1,0,0,M,,57,,,,6,11.7,M,0,0,,E,0,2011,18,8206500.2011.3.6,,2011-03-06 00:00:00,8.4,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.8,,3,NS,,,-2.9,0,0,M,,67,,,,7,14.2,M,0.6,0.2,,E,0.4,2011,14,8206500.2011.3.7,,2011-03-07 00:00:00,10.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-2.3,,3,NS,,,-4.8,0,0,M,,52,T,,,8,20.3,M,0,0,,E,0,2011,31,8206500.2011.3.8,,2011-03-08 00:00:00,0.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-1,,3,NS,,,-7.1,0,0,M,,0,,,,9,19,M,0,0,,,0,2011,0,8206500.2011.3.9,,2011-03-09 00:00:00,5.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.2,,3,NS,,T,-3.8,0,0,M,T,44,,,,10,18.2,M,0,0,,E,0,2011,19,8206500.2011.3.10,,2011-03-10 00:00:00,3.5,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.9,,3,NS,,,1.5,0,0,M,,61,,,,11,11.1,M,14,0,,E,14,2011,14,8206500.2011.3.11,,2011-03-11 00:00:00,12.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.4,,3,NS,,,3,0,0,M,,50,,,,12,11.6,M,9.8,0,,E,9.8,2011,23,8206500.2011.3.12,,2011-03-12 00:00:00,9.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,5.2,,3,NS,,,1.2,0,0,M,,41,,,,13,12.8,M,4.6,0,,E,4.6,2011,33,8206500.2011.3.13,,2011-03-13 00:00:00,9.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.9,,3,NS,,T,-5.2,0,0,M,T,37,,,,14,19.9,M,0,0,,E,0,2011,2,8206500.2011.3.14,,2011-03-14 00:00:00,1.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-3,,3,NS,,,-8.6,0,0,M,,0,,,,15,21,M,0,0,,,0,2011,0,8206500.2011.3.15,,2011-03-15 00:00:00,2.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.8,,3,NS,,,-3.1,0,0,M,,39,,,,16,16.2,M,10.4,0,,E,10.4,2011,19,8206500.2011.3.16,,2011-03-16 00:00:00,6.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,4.5,,3,NS,,T,1.9,0,0,M,,37,,,,17,13.5,M,0,0,,E,0,2011,28,8206500.2011.3.17,,2011-03-17 00:00:00,7.1,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,4.2,,3,NS,,,0.1,0,0,M,,69,,,,18,13.8,M,0,0,,E,0,2011,19,8206500.2011.3.18,,2011-03-18 00:00:00,8.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1,,3,NS,,,-4.3,0,0,M,,43,,,,19,19,M,0,0,,E,0,2011,32,8206500.2011.3.19,,2011-03-19 00:00:00,2.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.4,,3,NS,,,-5.1,0,0,M,,37,,,,20,19.4,M,0,0,,E,0,2011,33,8206500.2011.3.20,,2011-03-20 00:00:00,2.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.5,,3,NS,,,-5.8,0,0,M,,37,,,,21,18.5,M,0.2,0.2,,E,0,2011,12,8206500.2011.3.21,,2011-03-21 00:00:00,4.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,0.8,,3,NS,,,-1.4,1,0,M,,41,,,,22,17.2,M,1.6,1.8,,E,0,2011,11,8206500.2011.3.22,,2011-03-22 00:00:00,3,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,0.6,,3,NS,,,-2.8,0,0,M,,0,,,,23,17.4,M,0.2,0.2,,,0,2011,0,8206500.2011.3.23,,2011-03-23 00:00:00,3.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1,,3,NS,,,-4.4,0,0,M,,33,T,,,24,19,M,0.6,0.6,,E,0,2011,2,8206500.2011.3.24,,2011-03-24 00:00:00,2.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.6,,3,NS,,,-4.7,1,0,M,,43,,,,25,19.6,M,1.6,1.2,,E,0,2011,31,8206500.2011.3.25,,2011-03-25 00:00:00,1.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.6,,3,NS,,T,-2.5,0,0,M,T,67,T,,,26,18.6,M,0,0,,E,0,2011,31,8206500.2011.3.26,,2011-03-26 00:00:00,1.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.9,,3,NS,,,-2.9,0,0,M,,61,,,,27,18.9,M,0,0,,E,0,2011,24,8206500.2011.3.27,,2011-03-27 00:00:00,1.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.5,,3,NS,,,-3.1,0,0,M,,54,T,,,28,18.5,M,0.2,0.2,,E,0,2011,30,8206500.2011.3.28,,2011-03-28 00:00:00,2.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,2.4,,3,NS,,,-0.7,0,0,M,,50,,,,29,15.6,M,0,0,,E,0,2011,31,8206500.2011.3.29,,2011-03-29 00:00:00,5.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.2,,3,NS,,,1,0,0,M,,46,,,,30,14.8,M,0,0,,E,0,2011,29,8206500.2011.3.30,,2011-03-30 00:00:00,5.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,3.7,,3,NS,,,-1.3,0,0,M,,0,,,,31,14.3,M,0,0,,,0,2011,0,8206500.2011.3.31,,2011-03-31 00:00:00,8.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,2.8,,4,NS,,,0.8,0,0,M,,96,,,,1,15.2,M,24,7.2,,E,16.8,2011,9,8206500.2011.4.1,,2011-04-01 00:00:00,4.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,2.5,,4,NS,,,-0.5,0,0,M,,63,T,,,2,15.5,M,0.8,0.8,,E,0,2011,28,8206500.2011.4.2,,2011-04-02 00:00:00,5.4,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.5,,4,NS,,,-0.7,0,0,M,,46,,,,3,14.5,M,0,0,,E,0,2011,33,8206500.2011.4.3,,2011-04-03 00:00:00,7.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.2,,4,NS,,,-1.9,0,0,M,,46,,,,4,14.8,M,10.8,2.7,,E,8.1,2011,13,8206500.2011.4.4,,2011-04-04 00:00:00,8.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,7.5,,4,NS,,,3.6,0,0,M,,70,,,,5,10.5,M,2.6,0,,E,2.6,2011,20,8206500.2011.4.5,,2011-04-05 00:00:00,11.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.2,,4,NS,,T,1.1,0,0,M,T,54,,,,6,14.8,M,0,0,,E,0,2011,28,8206500.2011.4.6,,2011-04-06 00:00:00,5.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,0.6,,4,NS,,,-3,0,0,M,,41,,,,7,17.4,M,0,0,,E,0,2011,31,8206500.2011.4.7,,2011-04-07 00:00:00,4.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.2,,4,NS,,,-5,0,0,M,,41,,,,8,18.2,M,0,0,,E,0,2011,33,8206500.2011.4.8,,2011-04-08 00:00:00,4.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,4.2,,4,NS,,,0.4,0,0,M,,46,,,,9,13.8,M,0,0,,E,0,2011,23,8206500.2011.4.9,,2011-04-09 00:00:00,8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,4.9,,4,NS,,,0.2,0,0,M,,32,,,,10,13.1,M,0,0,,E,0,2011,22,8206500.2011.4.10,,2011-04-10 00:00:00,9.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,7.7,,4,NS,,,5.5,0,0,M,,59,,,,11,10.3,M,17.6,0,,E,17.6,2011,22,8206500.2011.4.11,,2011-04-11 00:00:00,9.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,7.7,,4,NS,,,3,0,0,M,,52,,,,12,10.3,M,0.4,0,,E,0.4,2011,28,8206500.2011.4.12,,2011-04-12 00:00:00,12.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.2,,4,NS,,,3,0,0,M,T,56,,,,13,11.8,M,0.8,0,,E,0.8,2011,12,8206500.2011.4.13,,2011-04-13 00:00:00,9.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.8,,4,NS,,,2.9,0,0,M,,48,,,,14,11.2,M,3.8,0,,E,3.8,2011,32,8206500.2011.4.14,,2011-04-14 00:00:00,10.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,0.8,,4,NS,,,-3.9,0,0,M,,44,,,,15,17.2,M,0,0,,,0,2011,33,8206500.2011.4.15,,2011-04-15 00:00:00,5.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.2,,4,NS,,,-4.1,0,0,M,,50,,,,16,16.8,M,0,0,,E,0,2011,14,8206500.2011.4.16,,2011-04-16 00:00:00,6.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.1,,4,NS,,,1.9,0,0,M,,78,,,,17,11.9,M,13.2,0,,E,13.2,2011,14,8206500.2011.4.17,,2011-04-17 00:00:00,10.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.3,,4,NS,,,4.5,0,0,M,,46,,,,18,11.7,M,0.6,0,,E,0.6,2011,26,8206500.2011.4.18,,2011-04-18 00:00:00,8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,5.7,,4,NS,,,4.3,0,0,M,,0,,,,19,12.3,M,8.8,0,,,8.8,2011,0,8206500.2011.4.19,,2011-04-19 00:00:00,7.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,5.8,,4,NS,,,4,0,0,M,,43,,,,20,12.2,M,0.6,0,,E,0.6,2011,10,8206500.2011.4.20,,2011-04-20 00:00:00,7.6,,YARMOUTH A,
